REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,23/12/2022 2:30,3908.6,81.75,TRADE
VIC1,23/12/2022 3:00,3943.01,79.81,TRADE
VIC1,23/12/2022 3:30,3955.29,82.07,TRADE
VIC1,23/12/2022 4:00,4029.06,84.56,TRADE
VIC1,23/12/2022 4:30,4083.76,109.42,TRADE
VIC1,23/12/2022 5:00,4117.32,88.57,TRADE
VIC1,23/12/2022 5:30,4338.26,93.39,TRADE
VIC1,23/12/2022 6:00,4395.59,95.21,TRADE
VIC1,23/12/2022 6:30,4531.4,81.21,TRADE
VIC1,23/12/2022 7:00,4633.5,74.65,TRADE
VIC1,23/12/2022 7:30,4527.08,26.34,TRADE
VIC1,23/12/2022 8:00,4458.95,-45,TRADE
VIC1,23/12/2022 8:30,4297.58,1.08,TRADE
VIC1,23/12/2022 9:00,4191.54,-2.72,TRADE
VIC1,23/12/2022 9:30,4018.89,-2.46,TRADE
VIC1,23/12/2022 10:00,3917.74,-39.59,TRADE
VIC1,23/12/2022 10:30,3835.56,-20.18,TRADE
VIC1,23/12/2022 11:00,3701.11,-2.54,TRADE
VIC1,23/12/2022 11:30,3576.92,-8.7,TRADE
VIC1,23/12/2022 12:00,3412.15,-55,TRADE
VIC1,23/12/2022 12:30,3452.27,-25.31,TRADE
VIC1,23/12/2022 13:00,3452.41,-60.73,TRADE
VIC1,23/12/2022 13:30,3513.92,-17.89,TRADE
VIC1,23/12/2022 14:00,3483.98,-18.1,TRADE
VIC1,23/12/2022 14:30,3651.12,-1.52,TRADE
VIC1,23/12/2022 15:00,3809.5,9,TRADE
VIC1,23/12/2022 15:30,4098.21,8.94,TRADE
VIC1,23/12/2022 16:00,4304.33,6.75,TRADE
VIC1,23/12/2022 16:30,4533.76,95.19,TRADE
VIC1,23/12/2022 17:00,4809.78,73.39,TRADE
VIC1,23/12/2022 17:30,5141.77,118.47,TRADE
VIC1,23/12/2022 18:00,5188.07,100.98,TRADE
VIC1,23/12/2022 18:30,5180.93,109.68,TRADE
VIC1,23/12/2022 19:00,5144.16,143.17,TRADE
VIC1,23/12/2022 19:30,5081.87,118.37,TRADE
VIC1,23/12/2022 20:00,5050.55,114.19,TRADE
VIC1,23/12/2022 20:30,5000.14,106.72,TRADE
VIC1,23/12/2022 21:00,4862.95,116.62,TRADE
VIC1,23/12/2022 21:30,4686.8,110.18,TRADE
VIC1,23/12/2022 22:00,4561.84,109.87,TRADE
VIC1,23/12/2022 22:30,4420.45,93.14,TRADE
VIC1,23/12/2022 23:00,4391.87,93.77,TRADE
VIC1,23/12/2022 23:30,4610.02,132.59,TRADE
VIC1,24/12/2022 0:00,4362.47,118.28,TRADE
VIC1,24/12/2022 0:30,4171.1,127.96,TRADE
VIC1,24/12/2022 1:00,4093.39,122.38,TRADE
VIC1,24/12/2022 1:30,3942.72,108.36,TRADE
VIC1,24/12/2022 2:00,3825.22,100.4,TRADE
VIC1,24/12/2022 2:30,3759.7,91.66,TRADE
VIC1,24/12/2022 3:00,3721.34,89.69,TRADE
VIC1,24/12/2022 3:30,3683.89,80.15,TRADE
VIC1,24/12/2022 4:00,3723.59,98.12,TRADE
VIC1,24/12/2022 4:30,3790.01,97.01,TRADE
VIC1,24/12/2022 5:00,3821.68,119.33,TRADE
VIC1,24/12/2022 5:30,3863.35,123.73,TRADE
VIC1,24/12/2022 6:00,3895.97,98.25,TRADE
VIC1,24/12/2022 6:30,3829.1,34.95,TRADE
VIC1,24/12/2022 7:00,3772.95,27.85,TRADE
VIC1,24/12/2022 7:30,3683.54,34.95,TRADE
VIC1,24/12/2022 8:00,3516.22,-24.46,TRADE
VIC1,24/12/2022 8:30,3422.17,-7.2,TRADE
VIC1,24/12/2022 9:00,3324.14,-17.95,TRADE
VIC1,24/12/2022 9:30,3144.23,-1.81,TRADE
VIC1,24/12/2022 10:00,2960,-13.02,TRADE
VIC1,24/12/2022 10:30,2750.4,-23.86,TRADE
VIC1,24/12/2022 11:00,2639.34,-50.33,TRADE
VIC1,24/12/2022 11:30,2548.37,-36.86,TRADE
VIC1,24/12/2022 12:00,2488.29,-45,TRADE
VIC1,24/12/2022 12:30,2479.93,-45,TRADE
VIC1,24/12/2022 13:00,2503.46,-45,TRADE
VIC1,24/12/2022 13:30,2534.47,-22.1,TRADE
VIC1,24/12/2022 14:00,2664.1,9,TRADE
VIC1,24/12/2022 14:30,2801.88,0.02,TRADE
VIC1,24/12/2022 15:00,3026.81,15.47,TRADE
VIC1,24/12/2022 15:30,3334.46,22.99,TRADE
VIC1,24/12/2022 16:00,3614.2,13.17,TRADE
VIC1,24/12/2022 16:30,3927.49,9,TRADE
VIC1,24/12/2022 17:00,4274.97,30.84,TRADE
VIC1,24/12/2022 17:30,4539.82,115.71,TRADE
VIC1,24/12/2022 18:00,4638.83,130.36,TRADE
VIC1,24/12/2022 18:30,4717.06,184.12,TRADE
VIC1,24/12/2022 19:00,4792.81,194.52,TRADE
VIC1,24/12/2022 19:30,4719.81,132.72,TRADE
VIC1,24/12/2022 20:00,4650.36,127.01,TRADE
VIC1,24/12/2022 20:30,4590.23,103.44,TRADE
VIC1,24/12/2022 21:00,4517.84,110.28,TRADE
VIC1,24/12/2022 21:30,4465.52,103.95,TRADE
VIC1,24/12/2022 22:00,4306.39,103.69,TRADE
VIC1,24/12/2022 22:30,4278.13,111.4,TRADE
VIC1,24/12/2022 23:00,4125.03,85.25,TRADE
VIC1,24/12/2022 23:30,4388.58,105.59,TRADE
VIC1,25/12/2022 0:00,4181.72,104.8,TRADE
VIC1,25/12/2022 0:30,4029.25,85.25,TRADE
VIC1,25/12/2022 1:00,3927.87,100.38,TRADE
VIC1,25/12/2022 1:30,3824.33,101.16,TRADE
VIC1,25/12/2022 2:00,3727.62,93.15,TRADE
VIC1,25/12/2022 2:30,3668.46,92.21,TRADE
VIC1,25/12/2022 3:00,3595.39,91.22,TRADE
VIC1,25/12/2022 3:30,3575.54,90.76,TRADE
VIC1,25/12/2022 4:00,3581.26,87.3,TRADE
VIC1,25/12/2022 4:30,3587.12,93.83,TRADE
VIC1,25/12/2022 5:00,3574.54,90.38,TRADE
VIC1,25/12/2022 5:30,3586.53,82.46,TRADE
VIC1,25/12/2022 6:00,3534.11,27.36,TRADE
VIC1,25/12/2022 6:30,3564.35,19.18,TRADE
VIC1,25/12/2022 7:00,3510.24,19.13,TRADE
VIC1,25/12/2022 7:30,3270.94,-36,TRADE
VIC1,25/12/2022 8:00,3132.94,-38,TRADE
VIC1,25/12/2022 8:30,2926.3,-45,TRADE
VIC1,25/12/2022 9:00,2800.76,-61.29,TRADE
VIC1,25/12/2022 9:30,2711.58,-51.34,TRADE
VIC1,25/12/2022 10:00,2706.96,-52.27,TRADE
VIC1,25/12/2022 10:30,2674.08,-50.71,TRADE
VIC1,25/12/2022 11:00,2703.19,-49.21,TRADE
VIC1,25/12/2022 11:30,2689.67,-48.39,TRADE
VIC1,25/12/2022 12:00,2638.29,-110.9,TRADE
VIC1,25/12/2022 12:30,2685.09,-45,TRADE
VIC1,25/12/2022 13:00,2687.45,-56.42,TRADE
VIC1,25/12/2022 13:30,2727.86,-12.78,TRADE
VIC1,25/12/2022 14:00,2912.82,-38,TRADE
VIC1,25/12/2022 14:30,3056.86,-42.06,TRADE
VIC1,25/12/2022 15:00,3367.6,-6.11,TRADE
VIC1,25/12/2022 15:30,3733.1,19.19,TRADE
VIC1,25/12/2022 16:00,4102.29,67.05,TRADE
VIC1,25/12/2022 16:30,4478.32,72.88,TRADE
VIC1,25/12/2022 17:00,4842.26,85.25,TRADE
VIC1,25/12/2022 17:30,5159.19,99.39,TRADE
VIC1,25/12/2022 18:00,5358.13,113.96,TRADE
VIC1,25/12/2022 18:30,5457.54,149.97,TRADE
VIC1,25/12/2022 19:00,5460.58,120,TRADE
VIC1,25/12/2022 19:30,5318.65,111.78,TRADE
VIC1,25/12/2022 20:00,5187.54,102.42,TRADE
VIC1,25/12/2022 20:30,5091.53,106.66,TRADE
VIC1,25/12/2022 21:00,4915.61,99.02,TRADE
VIC1,25/12/2022 21:30,4750.55,89.16,TRADE
VIC1,25/12/2022 22:00,4514.77,89.77,TRADE
VIC1,25/12/2022 22:30,4422.74,98.49,TRADE
VIC1,25/12/2022 23:00,4295.59,82.47,TRADE
VIC1,25/12/2022 23:30,4501.68,94.12,TRADE
VIC1,26/12/2022 0:00,4278.07,91.98,TRADE
VIC1,26/12/2022 0:30,4127.23,90.58,TRADE
VIC1,26/12/2022 1:00,4088.71,82.81,TRADE
VIC1,26/12/2022 1:30,3931.77,66.55,TRADE
VIC1,26/12/2022 2:00,3828.19,34.95,TRADE
VIC1,26/12/2022 2:30,3758.09,34.95,TRADE
VIC1,26/12/2022 3:00,3734.79,34.95,TRADE
VIC1,26/12/2022 3:30,3743.81,34.95,TRADE
VIC1,26/12/2022 4:00,3746.64,34.95,TRADE
VIC1,26/12/2022 4:30,3783.15,61.18,TRADE
VIC1,26/12/2022 5:00,3780.39,61.19,TRADE
VIC1,26/12/2022 5:30,3755.42,61.8,TRADE
VIC1,26/12/2022 6:00,3738.06,27.32,TRADE
VIC1,26/12/2022 6:30,3696.61,19.13,TRADE
VIC1,26/12/2022 7:00,3646.94,-38,TRADE
VIC1,26/12/2022 7:30,3511.8,0,TRADE
VIC1,26/12/2022 8:00,3470.38,-19.9,TRADE
VIC1,26/12/2022 8:30,3531.62,-1.1,TRADE
VIC1,26/12/2022 9:00,3554.38,-16.36,TRADE
VIC1,26/12/2022 9:30,3576.44,-2.44,TRADE
VIC1,26/12/2022 10:00,3731.4,-38,TRADE
VIC1,26/12/2022 10:30,3729.55,-26.48,TRADE
VIC1,26/12/2022 11:00,3662.67,0.02,TRADE
VIC1,26/12/2022 11:30,3704.98,0.02,TRADE
VIC1,26/12/2022 12:00,3745.64,28.13,TRADE
VIC1,26/12/2022 12:30,3855.49,19.15,TRADE
VIC1,26/12/2022 13:00,3972.7,43.73,TRADE
VIC1,26/12/2022 13:30,4118.06,45.38,TRADE
VIC1,26/12/2022 14:00,4256.97,48.28,TRADE
VIC1,26/12/2022 14:30,4509.61,73.92,TRADE
VIC1,26/12/2022 15:00,4804.11,84.77,TRADE
VIC1,26/12/2022 15:30,5091.97,87.14,TRADE
VIC1,26/12/2022 16:00,5360.34,93.75,TRADE
VIC1,26/12/2022 16:30,5544.96,119,TRADE
VIC1,26/12/2022 17:00,5781.75,84.06,TRADE
VIC1,26/12/2022 17:30,5987.79,76.43,TRADE
VIC1,26/12/2022 18:00,6164.92,120,TRADE
VIC1,26/12/2022 18:30,6044.07,107.64,TRADE
VIC1,26/12/2022 19:00,5860.55,101.02,TRADE
VIC1,26/12/2022 19:30,5779.08,104.13,TRADE
VIC1,26/12/2022 20:00,5672.89,81.16,TRADE
VIC1,26/12/2022 20:30,5529.7,82.73,TRADE
VIC1,26/12/2022 21:00,5336.57,84.33,TRADE
VIC1,26/12/2022 21:30,5139.3,85.13,TRADE
VIC1,26/12/2022 22:00,4852.5,75.25,TRADE
VIC1,26/12/2022 22:30,4751.59,96.18,TRADE
VIC1,26/12/2022 23:00,4592.67,90.86,TRADE
VIC1,26/12/2022 23:30,4752.58,82.76,TRADE
VIC1,27/12/2022 0:00,4533.91,75,TRADE
VIC1,27/12/2022 0:30,4367.17,75,TRADE
VIC1,27/12/2022 1:00,4224.08,75,TRADE
VIC1,27/12/2022 1:30,4127.55,78.11,TRADE
VIC1,27/12/2022 2:00,4026.52,70.96,TRADE
VIC1,27/12/2022 2:30,3999.9,30.15,TRADE
VIC1,27/12/2022 3:00,3926.42,26.9,TRADE
VIC1,27/12/2022 3:30,3860.5,25.62,TRADE
VIC1,27/12/2022 4:00,3930.6,34.95,TRADE
VIC1,27/12/2022 4:30,3960.38,28.96,TRADE
VIC1,27/12/2022 5:00,3940.18,28.96,TRADE
VIC1,27/12/2022 5:30,3960.05,21.28,TRADE
VIC1,27/12/2022 6:00,3975.74,-6.09,TRADE
VIC1,27/12/2022 6:30,3890.25,-56.41,TRADE
VIC1,27/12/2022 7:00,3805.29,-61.14,TRADE
VIC1,27/12/2022 7:30,3802.29,-58,TRADE
VIC1,27/12/2022 8:00,3705.71,-54.06,TRADE
VIC1,27/12/2022 8:30,3812.67,-22.82,TRADE
VIC1,27/12/2022 9:00,3813.82,-45,TRADE
VIC1,27/12/2022 9:30,3913.31,-55.66,TRADE
VIC1,27/12/2022 10:00,4111.8,-58,TRADE
VIC1,27/12/2022 10:30,4267.39,-58,TRADE
VIC1,27/12/2022 11:00,4338.27,-55.66,TRADE
VIC1,27/12/2022 11:30,4610.11,-58,TRADE
VIC1,27/12/2022 12:00,4741,-54.7,TRADE
VIC1,27/12/2022 12:30,4916.38,-45,TRADE
VIC1,27/12/2022 13:00,5212.43,8.94,TRADE
VIC1,27/12/2022 13:30,5353.89,-15.13,TRADE
VIC1,27/12/2022 14:00,5747.63,19.42,TRADE
VIC1,27/12/2022 14:30,6189.85,75,TRADE
VIC1,27/12/2022 15:00,6383.64,99.37,TRADE
VIC1,27/12/2022 15:30,6801.01,96.84,TRADE
VIC1,27/12/2022 16:00,6997.18,89.13,TRADE
VIC1,27/12/2022 16:30,7412.48,120,TRADE
VIC1,27/12/2022 17:00,7672.57,120,TRADE
VIC1,27/12/2022 17:30,7857.85,92.56,TRADE
VIC1,27/12/2022 18:00,8148.52,120,TRADE
VIC1,27/12/2022 18:30,7986.54,105.28,TRADE
VIC1,27/12/2022 19:00,8016.79,114.85,TRADE
VIC1,27/12/2022 19:30,7864,104.4,TRADE
VIC1,27/12/2022 20:00,7577.61,85.25,TRADE
VIC1,27/12/2022 20:30,7312.65,71.21,TRADE
VIC1,27/12/2022 21:00,6982.9,83.42,TRADE
VIC1,27/12/2022 21:30,6612.52,80.47,TRADE
VIC1,27/12/2022 22:00,6236.7,79.73,TRADE
VIC1,27/12/2022 22:30,5952.52,76.69,TRADE
VIC1,27/12/2022 23:00,5754.33,19.13,TRADE
VIC1,27/12/2022 23:30,5770.73,71.18,TRADE
VIC1,28/12/2022 0:00,5310.4,9,TRADE
VIC1,28/12/2022 0:30,5084.57,19.13,TRADE
VIC1,28/12/2022 1:00,4994.92,16.87,TRADE
VIC1,28/12/2022 1:30,4915.24,28.96,TRADE
VIC1,28/12/2022 2:00,4784.45,28.96,TRADE
VIC1,28/12/2022 2:30,4665.85,28.96,TRADE
VIC1,28/12/2022 3:00,4543.5,19.13,TRADE
VIC1,28/12/2022 3:30,4608.25,28.96,TRADE
VIC1,28/12/2022 4:00,4610.86,19.19,TRADE
VIC1,28/12/2022 4:30,4628.76,24.92,TRADE
VIC1,28/12/2022 5:00,4615.83,13.71,TRADE
VIC1,28/12/2022 5:30,4820.87,60.1,TRADE
VIC1,28/12/2022 6:00,4994.11,28.96,TRADE
VIC1,28/12/2022 6:30,5167.49,24.7,TRADE
VIC1,28/12/2022 7:00,5253.33,0,TRADE
VIC1,28/12/2022 7:30,5216.27,-32.8,TRADE
VIC1,28/12/2022 8:00,5271.31,-38,TRADE
VIC1,28/12/2022 8:30,5446.07,-38,TRADE
VIC1,28/12/2022 9:00,5375.38,-38,TRADE
VIC1,28/12/2022 9:30,5135.02,-38,TRADE
VIC1,28/12/2022 10:00,5114.67,-38,TRADE
VIC1,28/12/2022 10:30,4662.38,-52.75,TRADE
VIC1,28/12/2022 11:00,4478.74,-48.48,TRADE
VIC1,28/12/2022 11:30,4452.38,-43.16,TRADE
VIC1,28/12/2022 12:00,4597.39,-38,TRADE
VIC1,28/12/2022 12:30,4679.22,17.58,TRADE
VIC1,28/12/2022 13:00,4750.25,9,TRADE
VIC1,28/12/2022 13:30,4757.29,8.94,TRADE
VIC1,28/12/2022 14:00,4804.34,19.13,TRADE
VIC1,28/12/2022 14:30,4815.83,12.1,TRADE
VIC1,28/12/2022 15:00,4692.18,9,TRADE
VIC1,28/12/2022 15:30,4661.42,5.19,TRADE
VIC1,28/12/2022 16:00,4809.15,17.72,TRADE
VIC1,28/12/2022 16:30,4724.6,8.94,TRADE
VIC1,28/12/2022 17:00,4707.37,8.94,TRADE
VIC1,28/12/2022 17:30,4761.8,8.94,TRADE
VIC1,28/12/2022 18:00,4722.95,8.94,TRADE
VIC1,28/12/2022 18:30,4656.9,8.94,TRADE
VIC1,28/12/2022 19:00,4707.57,62.37,TRADE
VIC1,28/12/2022 19:30,4662.32,57.2,TRADE
VIC1,28/12/2022 20:00,4647.99,64.29,TRADE
VIC1,28/12/2022 20:30,4620.67,80.4,TRADE
VIC1,28/12/2022 21:00,4466.65,78.94,TRADE
VIC1,28/12/2022 21:30,4362.12,75.34,TRADE
VIC1,28/12/2022 22:00,4241.72,80.57,TRADE
VIC1,28/12/2022 22:30,4230.54,85.25,TRADE
VIC1,28/12/2022 23:00,4151.43,85.25,TRADE
VIC1,28/12/2022 23:30,4371.7,85.25,TRADE
VIC1,29/12/2022 0:00,4192.06,78.47,TRADE
VIC1,29/12/2022 0:30,3959.12,50.22,TRADE
VIC1,29/12/2022 1:00,3976.17,78.9,TRADE
VIC1,29/12/2022 1:30,3879.82,64.28,TRADE
VIC1,29/12/2022 2:00,3722.15,19.13,TRADE
VIC1,29/12/2022 2:30,3684.28,19.19,TRADE
VIC1,29/12/2022 3:00,3667.49,19.19,TRADE
VIC1,29/12/2022 3:30,3516.5,8.94,TRADE
VIC1,29/12/2022 4:00,3597.87,8.94,TRADE
VIC1,29/12/2022 4:30,3725.87,28.96,TRADE
VIC1,29/12/2022 5:00,3689.19,19.19,TRADE
VIC1,29/12/2022 5:30,3919.67,28.96,TRADE
VIC1,29/12/2022 6:00,3858.13,4.14,TRADE
VIC1,29/12/2022 6:30,3869.74,-50.67,TRADE
VIC1,29/12/2022 7:00,3866.82,-38,TRADE
VIC1,29/12/2022 7:30,3732.77,-38,TRADE
VIC1,29/12/2022 8:00,3783.05,-38,TRADE
VIC1,29/12/2022 8:30,3657.49,-38,TRADE
VIC1,29/12/2022 9:00,3511.86,-38,TRADE
VIC1,29/12/2022 9:30,3265.85,-58,TRADE
VIC1,29/12/2022 10:00,3090.7,-45,TRADE
VIC1,29/12/2022 10:30,3052.04,-58,TRADE
VIC1,29/12/2022 11:00,2966.41,-60.39,TRADE
VIC1,29/12/2022 11:30,2891.78,-58,TRADE
VIC1,29/12/2022 12:00,3031.37,-55.66,TRADE
VIC1,29/12/2022 12:30,3053.78,-58,TRADE
VIC1,29/12/2022 13:00,3003.06,-58,TRADE
VIC1,29/12/2022 13:30,3055.33,-49.51,TRADE
VIC1,29/12/2022 14:00,3146.35,-45,TRADE
VIC1,29/12/2022 14:30,3170.64,-49.51,TRADE
VIC1,29/12/2022 15:00,3372.73,-38,TRADE
VIC1,29/12/2022 15:30,3516.6,-38,TRADE
VIC1,29/12/2022 16:00,3664.48,-38,TRADE
VIC1,29/12/2022 16:30,3911.05,-12.69,TRADE
VIC1,29/12/2022 17:00,3999.19,-18.88,TRADE
VIC1,29/12/2022 17:30,4142.56,-9.25,TRADE
VIC1,29/12/2022 18:00,4377.71,9,TRADE
VIC1,29/12/2022 18:30,4463.11,9,TRADE
VIC1,29/12/2022 19:00,4615.42,81.14,TRADE
VIC1,29/12/2022 19:30,4622.73,92.55,TRADE
VIC1,29/12/2022 20:00,4612.99,86.17,TRADE
VIC1,29/12/2022 20:30,4510.24,84.52,TRADE
VIC1,29/12/2022 21:00,4415.88,70.93,TRADE
VIC1,29/12/2022 21:30,4319.72,80.59,TRADE
VIC1,29/12/2022 22:00,4164.13,80.47,TRADE
VIC1,29/12/2022 22:30,4098.1,84.74,TRADE
VIC1,29/12/2022 23:00,4093.78,85.92,TRADE
VIC1,29/12/2022 23:30,4330.99,89.21,TRADE
VIC1,30/12/2022 0:00,4252.6,93.9,TRADE
VIC1,30/12/2022 0:30,4062.34,92.12,TRADE
VIC1,30/12/2022 1:00,4029.59,91.26,TRADE
VIC1,30/12/2022 1:30,3970.66,90.63,TRADE
VIC1,30/12/2022 2:00,3867.64,82.99,TRADE
VIC1,30/12/2022 2:30,3801.55,90.61,TRADE
VIC1,30/12/2022 3:00,3761.77,92.93,TRADE
VIC1,30/12/2022 3:30,3776.2,92.84,TRADE
VIC1,30/12/2022 4:00,3869.81,94.47,TRADE
VIC1,30/12/2022 4:30,3942.81,96.4,TRADE
VIC1,30/12/2022 5:00,3924.29,95.94,TRADE
VIC1,30/12/2022 5:30,4077.78,98.78,TRADE
VIC1,30/12/2022 6:00,4074.15,86.67,TRADE
VIC1,30/12/2022 6:30,4039.6,71.69,TRADE
VIC1,30/12/2022 7:00,4051.48,29.39,TRADE
VIC1,30/12/2022 7:30,3897.25,34.95,TRADE
VIC1,30/12/2022 8:00,3773.43,19.19,TRADE
VIC1,30/12/2022 8:30,3491.19,8.94,TRADE
VIC1,30/12/2022 9:00,3215.89,-63.27,TRADE
VIC1,30/12/2022 9:30,3055.95,-44.25,TRADE
VIC1,30/12/2022 10:00,2965.39,-60.57,TRADE
VIC1,30/12/2022 10:30,2894.63,-61.82,TRADE
VIC1,30/12/2022 11:00,2817.45,-45,TRADE
VIC1,30/12/2022 11:30,2772.65,-41.55,TRADE
VIC1,30/12/2022 12:00,2936.63,-27.31,TRADE
VIC1,30/12/2022 12:30,2946.43,-61.47,TRADE
VIC1,30/12/2022 13:00,3187.1,-60.85,TRADE
VIC1,30/12/2022 13:30,3387.58,-55,TRADE
VIC1,30/12/2022 14:00,3542.49,-27.01,TRADE
VIC1,30/12/2022 14:30,3680.24,-19.9,TRADE
VIC1,30/12/2022 15:00,3860.65,16.86,TRADE
VIC1,30/12/2022 15:30,4064.72,15.49,TRADE
VIC1,30/12/2022 16:00,4340.28,18.61,TRADE
VIC1,30/12/2022 16:30,4716.11,19.13,TRADE
VIC1,30/12/2022 17:00,4957.37,76.82,TRADE
VIC1,30/12/2022 17:30,5286.82,89.64,TRADE
VIC1,30/12/2022 18:00,5435.76,128.67,TRADE
VIC1,30/12/2022 18:30,5417.33,148.46,TRADE
VIC1,30/12/2022 19:00,5373.44,109.82,TRADE
VIC1,30/12/2022 19:30,5386.38,96.49,TRADE
VIC1,30/12/2022 20:00,5194.89,86.99,TRADE
VIC1,30/12/2022 20:30,5167.93,82.15,TRADE
VIC1,30/12/2022 21:00,4947.74,79.21,TRADE
VIC1,30/12/2022 21:30,4881.54,79.96,TRADE
VIC1,30/12/2022 22:00,4677.79,75,TRADE
VIC1,30/12/2022 22:30,4585.7,87,TRADE
VIC1,30/12/2022 23:00,4509.81,85.25,TRADE
VIC1,30/12/2022 23:30,4643.48,86.56,TRADE
VIC1,31/12/2022 0:00,4431.79,84.11,TRADE
VIC1,31/12/2022 0:30,4311.98,84.16,TRADE
VIC1,31/12/2022 1:00,4225.65,84.16,TRADE
VIC1,31/12/2022 1:30,4084.95,82.55,TRADE
VIC1,31/12/2022 2:00,3969.18,79.12,TRADE
VIC1,31/12/2022 2:30,3913.28,79.07,TRADE
VIC1,31/12/2022 3:00,3847.66,78.54,TRADE
VIC1,31/12/2022 3:30,3841.7,79.24,TRADE
VIC1,31/12/2022 4:00,3846.25,80.68,TRADE
VIC1,31/12/2022 4:30,3877.33,100.85,TRADE
VIC1,31/12/2022 5:00,3930.73,96.54,TRADE
VIC1,31/12/2022 5:30,3925.86,95.63,TRADE
VIC1,31/12/2022 6:00,3919.63,82.84,TRADE
VIC1,31/12/2022 6:30,3928.58,30.11,TRADE
VIC1,31/12/2022 7:00,3832.67,-8.23,TRADE
VIC1,31/12/2022 7:30,3644.62,0,TRADE
VIC1,31/12/2022 8:00,3453.45,-7.66,TRADE
VIC1,31/12/2022 8:30,3315.06,-32,TRADE
VIC1,31/12/2022 9:00,3122.55,-55,TRADE
VIC1,31/12/2022 9:30,3089.25,-38.23,TRADE
VIC1,31/12/2022 10:00,2974.75,-43.47,TRADE
VIC1,31/12/2022 10:30,2962.17,-32.36,TRADE
VIC1,31/12/2022 11:00,3028.55,-39.5,TRADE
VIC1,31/12/2022 11:30,3153.92,-1.65,TRADE
VIC1,31/12/2022 12:00,3323.48,0.02,TRADE
VIC1,31/12/2022 12:30,3532.21,19.13,TRADE
VIC1,31/12/2022 13:00,3691.33,30.64,TRADE
VIC1,31/12/2022 13:30,3910.99,-19.17,TRADE
VIC1,31/12/2022 14:00,4001.1,30.81,TRADE
VIC1,31/12/2022 14:30,4142,25.4,TRADE
VIC1,31/12/2022 15:00,4397.34,20.85,TRADE
VIC1,31/12/2022 15:30,4633.21,28.96,TRADE
VIC1,31/12/2022 16:00,4981.49,84.47,TRADE
VIC1,31/12/2022 16:30,5232.74,89.55,TRADE
VIC1,31/12/2022 17:00,5529.73,92.19,TRADE
VIC1,31/12/2022 17:30,5750.61,92.28,TRADE
VIC1,31/12/2022 18:00,5893.55,125.37,TRADE
VIC1,31/12/2022 18:30,5891.11,169.13,TRADE
VIC1,31/12/2022 19:00,5816.42,159.91,TRADE
VIC1,31/12/2022 19:30,5673.63,132.72,TRADE
VIC1,31/12/2022 20:00,5587.53,91.48,TRADE
VIC1,31/12/2022 20:30,5383.24,103.33,TRADE
VIC1,31/12/2022 21:00,5239.11,100.61,TRADE
VIC1,31/12/2022 21:30,5111.43,89.1,TRADE
VIC1,31/12/2022 22:00,4928.48,85.26,TRADE
VIC1,31/12/2022 22:30,4855.72,94.99,TRADE
VIC1,31/12/2022 23:00,4726.25,87.55,TRADE
VIC1,31/12/2022 23:30,4884.99,78.86,TRADE
VIC1,1/01/2023 0:00,4740.34,84.2,TRADE
VIC1,1/01/2023 0:30,4572.4,99.3,TRADE
VIC1,1/01/2023 1:00,4415.79,95.56,TRADE
VIC1,1/01/2023 1:30,4264.28,90.98,TRADE
VIC1,1/01/2023 2:00,4050.6,91.49,TRADE
VIC1,1/01/2023 2:30,3949.44,78.4,TRADE
VIC1,1/01/2023 3:00,3859.67,78.14,TRADE
VIC1,1/01/2023 3:30,3826.16,76.17,TRADE
VIC1,1/01/2023 4:00,3796.62,76.21,TRADE
VIC1,1/01/2023 4:30,3796.69,67.82,TRADE
VIC1,1/01/2023 5:00,3778.93,69.16,TRADE
VIC1,1/01/2023 5:30,3757.84,69.12,TRADE
VIC1,1/01/2023 6:00,3710.1,25.39,TRADE
VIC1,1/01/2023 6:30,3648.19,0,TRADE
VIC1,1/01/2023 7:00,3610.02,-43.51,TRADE
VIC1,1/01/2023 7:30,3506.42,-55,TRADE
VIC1,1/01/2023 8:00,3411.97,-43.51,TRADE
VIC1,1/01/2023 8:30,3407.78,-38,TRADE
VIC1,1/01/2023 9:00,3347.65,-60.39,TRADE
VIC1,1/01/2023 9:30,3429.58,-55.07,TRADE
VIC1,1/01/2023 10:00,3519.57,-55.07,TRADE
VIC1,1/01/2023 10:30,3683.84,-45,TRADE
VIC1,1/01/2023 11:00,3929.21,-38,TRADE
VIC1,1/01/2023 11:30,4179.47,-14.24,TRADE
VIC1,1/01/2023 12:00,4496.07,32.78,TRADE
VIC1,1/01/2023 12:30,4685.93,37.47,TRADE
VIC1,1/01/2023 13:00,5071.17,40.38,TRADE
VIC1,1/01/2023 13:30,5208.82,28.54,TRADE
VIC1,1/01/2023 14:00,5528.76,80,TRADE
VIC1,1/01/2023 14:30,5648.59,80,TRADE
VIC1,1/01/2023 15:00,5997.16,80,TRADE
VIC1,1/01/2023 15:30,6132.58,89.22,TRADE
VIC1,1/01/2023 16:00,6345.23,85.25,TRADE
VIC1,1/01/2023 16:30,6579.7,91.93,TRADE
VIC1,1/01/2023 17:00,6993.22,108.91,TRADE
VIC1,1/01/2023 17:30,7246.09,80,TRADE
VIC1,1/01/2023 18:00,7419.78,145.66,TRADE
VIC1,1/01/2023 18:30,7505.95,158.98,TRADE
VIC1,1/01/2023 19:00,7360.26,168.83,TRADE
